CO2_inlet,gas_flow_kg_s,solvent_flow_kg_s,MEA_mass_fraction,absorber_temperature_K,pressure_Pa,column_height_m,column_area_m2,mass_transfer_coefficient,regeneration_temperature_K,feed_temperature_K,initial_loading,capture_percentage,CO2_absorbed_mol_s,CO2_desorbed_mol_s,rich_loading,lean_loading,reboiler_duty_kW,specific_energy_GJ_per_tonne_CO2
0.06705559014510354,96.93881096823509,88.4091671262392,0.2545624797376618,311.8220558027061,113881.22726259712,23.047038937721886,10.382517690339172,0.007951012913934958,393.27802189983464,306.0654515727243,0.19528337595069362,0.0,0.0,0.0034262381512188776,0.19529267516407403,0.19528337595069362,36284.72708336377,240632.8671111277
0.19333139937251914,124.7100036562779,81.80128973118812,0.37965185095606024,318.0107640614674,182386.31493987926,25.810586344091377,13.34887656296215,0.008726000511469302,400.72197929057234,312.8566642061338,0.1647337282364691,100.0,24.110359522620186,24.105784710819854,0.2121465670838874,0.1647337282364691,37591.29283723699,35.433546302176595
0.1776179924072402,147.3446143023731,117.49114282883798,0.30140978528487034,312.9024711474676,150768.9233549688,19.352731017397254,14.335991997530488,0.014296023100728639,400.8789811917063,310.2792764777973,0.23146892952114623,100.0,26.171054584406637,26.16861012692728,0.2766065374373305,0.23146892952114623,54182.73652805607,47.04667226486159
0.08636386351755025,125.46786781420184,160.0285886828186,0.354724104639883,315.09134667310803,136181.7823330508,28.211755932254988,11.031780372342812,0.008394735599769824,386.66155628850385,321.63836013674745,0.20075076364889854,100.0,10.835889811743764,10.829332988337164,0.2124036574960667,0.20075076364889854,50660.03585257833,106.29489721606541
0.19084405197419252,106.79506294492988,137.61545351051595,0.2851983447184492,317.7105798227989,137695.0722625471,24.07599819009614,5.549538648707228,0.009897538644185754,386.2337797139154,306.08082176932425,0.22524478268829853,100.0,20.38120254324936,20.386420988877322,0.2569731073436782,0.22524478268829853,55093.66451844877,61.4057871995582
0.05694873754936089,91.78385565214106,163.98500428257984,0.31316479003306397,313.0644398518587,164242.92646179738,18.236604866866045,6.321155834709869,0.01448151101613275,390.90836435962285,315.18146227768773,0.2128636786463039,100.0,5.226974706802205,5.230620962697615,0.21908519928110387,0.2128636786463039,59255.562805050526,257.40946314109186
0.14631981927825,106.52713119861946,168.47247329027581,0.2648703340187442,306.6347903431968,164119.5946363575,12.254386774984471,8.420085650982205,0.01660662023074855,401.5087221817193,307.5109208618873,0.2303421479856788,100.0,15.587030585212426,15.582604400067677,0.2516725054204054,0.2303421479856788,76958.14279429008,112.21816547671447
0.19416930531061488,104.48254163689988,133.82132518938184,0.2669192791580771,314.41052833031716,137958.10012310435,15.741333371222026,9.603519472279057,0.019972657522326766,398.96411813944854,310.93447514903363,0.18437685691690173,100.0,20.287302526724243,20.28838720573703,0.2190715151623034,0.18437685691690173,58607.55492989495,65.6379048308709
0.06631502871054192,95.87426289046422,146.6352339114387,0.29698132708900205,309.5839544548732,188376.23704662372,16.340501400593997,6.489714419790945,0.009459582132530151,401.5953611267234,308.9199092823725,0.19387149725979544,100.0,6.3579044961831785,6.354030986407535,0.20278405193552038,0.19387149725979544,64943.67258547047,232.23953192628403
0.19882432122091298,127.09188512638428,159.41071537710167,0.32537045385767205,314.1697828138309,138634.37239646795,27.30458312542417,11.302382474262563,0.01572657454311713,383.448518475951,321.6427712055338,0.20072470077296112,100.0,25.268957792939602,25.266627862612683,0.23048052733795416,0.20072470077296112,50313.92216446641,45.246972026379524
